ProbeId	ProbeName	GeneSymbol	ENTREZID
1014664	CUST_366_PI416379584	OR5H14	403273
1014747	CUST_357_PI416573500	OR5H14	403273
1016438	CUST_272_PI416379584	OR4C12	283093
1015586	CUST_264_PI416573500	OR4C12	283093
1015465	CUST_291_PI416379584	OR5K2	402135
1015537	CUST_283_PI416573500	OR5K2	402135
1044387	A_23_P420692	PPFIA4	8497
1011042	CUST_7643_PI416261804	PPFIA4	8497
1054957	CUST_9069_PI416261804	SCRIB	23513
1038446	A_24_P12401	VEGFA	7422
1040312	A_23_P81805	VEGFA	7422
1041559	A_23_P70398	VEGFA	7422
1038038	A_24_P179400	VEGFA	7422
1035276	A_24_P320036	GNAT1	2779
1052369	A_23_P166884	GNAT1	2779
1039156	A_24_P134526	TSPO	706
1026150	A_32_P65628	REG3G	130120
1028555	CUST_842_PI416261804	REG3G	130120
1057058	A_23_P117955	APRT	353
1019743	CUST_14919_PI416261804	APRT	353
1052306	A_23_P16908	DHX57	90957
1038947	A_24_P120109	DHX57	90957
1050249	A_23_P23639	MCOLN2	255231
1016076	CUST_2152_PI416261804	MCOLN2	255231
1038417	A_24_P125283	HDAC5	10014
1048728	A_23_P26916	HDAC5	10014
1048726	A_23_P26922	HDAC5	10014
1015039	CUST_32_PI416379584	OR4C45	403257
1015213	CUST_30_PI416573500	OR4C45	403257
1012730	CUST_546_PI416379584	OR5K1	26339
1012464	CUST_533_PI416573500	OR5K1	26339
1024223	CUST_10626_PI416261804	ADSS1	NA
1035726	A_24_P292470	UCP3	7352
1018644	CUST_15642_PI416261804	UCP3	7352
1041110	A_23_P75889	PSMD13	5719
1012063	CUST_5639_PI416261804	PSMD13	5719
1012064	CUST_5638_PI416261804	PSMD13	5719
1044072	A_23_P500353	KCNN2	3781
1014149	CUST_397_PI416408490	KCNN2	3781
1019027	CUST_1519_PI416261804	KCNN2	3781
1013034	CUST_5219_PI416261804	KCNN2	3781
1029530	A_32_P132317	GPR155	151556
1047348	A_23_P335958	GPR155	151556
1010729	CUST_6472_PI416261804	ITPRIPL1	150771
1051641	A_23_P202520	ABLIM1	3983
1059169	CUST_7376_PI416261804	ABLIM1	3983
1059021	CUST_7390_PI416261804	ABLIM1	3983
1021318	CUST_799_PI416573500	HS3ST6	64711
1035502	A_24_P270496	NOVA1	4857
1014419	CUST_384_PI416379584	OR4A47	403253
1014522	CUST_375_PI416573500	OR4A47	403253
1013915	CUST_410_PI416379584	OR5D14	219436
1014116	CUST_401_PI416573500	OR5D14	219436
1038666	A_24_P13790	CES2	8824
1043220	A_23_P49192	CES2	8824
1044970	A_23_P39910	COA5	493753
1012105	CUST_560_PI416261804	COA5	493753
1051078	A_23_P207399	NBR1	4077
1013910	CUST_4103_PI416261804	NBR1	4077
1013888	CUST_4123_PI416261804	NBR1	4077
1022037	CUST_12318_PI416261804	NBR1	4077
1041140	A_23_P75500	BRMS1	25855
1020732	CUST_13888_PI416261804	BRMS1	25855
1047713	A_23_P317756	ACSM3	6296
1019991	CUST_14678_PI416261804	ACSM3	6296
1033473	A_24_P371962	AMD1	262
1050833	A_23_P214121	AMD1	262
1036653	A_24_P227141	ELF5	2001
1055209	A_23_P13465	ELF5	2001
1048192	A_23_P32175	LHX6	26468
1048191	A_23_P32177	LHX6	26468
1045059	A_23_P39682	ZAP70	7535
1037367	A_24_P169234	ZAP70	7535
1032236	A_24_P64407	HMX2	3167
1014207	CUST_391_PI416261804	HMX2	3167
1038182	A_24_P130026	BAG5	9529
1046485	A_23_P37076	BAG5	9529
1031116	A_24_P82094	BAG5	9529
1011055	CUST_634_PI416379584	OR14I1	401994
1011179	CUST_618_PI416573500	OR14I1	401994
1054969	A_23_P141992	HSD11B1L	374875
1018003	CUST_1663_PI416261804	HSD11B1L	374875
1035556	A_24_P267552	HSD11B1L	374875
1049724	A_23_P250910	UBQLN1	29979
1034271	A_24_P338121	UBQLN1	29979
1034671	A_24_P329600	UBQLN1	29979
1034672	A_24_P329597	UBQLN1	29979
1049725	A_23_P250904	UBQLN1	29979
1058884	CUST_749_PI416379584	MYCL	4610
1037466	A_24_P205213	ARSB	411
1024270	CUST_11131_PI416261804	ARSB	411
1036476	A_24_P253827	AP2B1	163
1042621	A_23_P55149	AP2B1	163
1052985	A_23_P160742	GLMN	11146
1023399	CUST_11403_PI416261804	GLMN	11146
1055520	A_23_P131115	NFIC	4782
1020887	CUST_13831_PI416261804	NFIC	4782
1026582	A_32_P46154	ZNF708	7562
1026581	A_32_P46155	ZNF708	7562
1037018	A_24_P187218	PCDH9	5101
1011979	CUST_622_PI416379584	ZNF789	285989
1011804	CUST_606_PI416573500	ZNF789	285989
1016834	CUST_185_PI416379584	OR5B12	390191
1017343	CUST_180_PI416573500	OR5B12	390191
1010570	CUST_7572_PI416261804	TAAR2	9287
1046769	A_23_P362228	ZNF436-AS1	148898
1047036	A_23_P354908	NMNAT2	23057
1047016	A_23_P345183	NMNAT2	23057
1056670	CUST_927_PI416379584	PREX2	80243
1052104	CUST_897_PI416573500	PREX2	80243
1054522	A_23_P143016	ARID5A	10865
1025049	CUST_10229_PI416261804	ARID5A	10865
1019906	CUST_1416_PI416379584	PRKCB	5579
1020262	CUST_1373_PI416573500	PRKCB	5579
1013019	CUST_523_PI416408490	PRKCB	5579
1043601	A_23_P501781	KCNJ1	3758
1053252	CUST_9_PI416558187	KCNJ1	3758
1051594	A_23_P202918	KCNJ1	3758
1040506	A_23_P86570	ANXA7	310
1018841	CUST_154_PI416379584	OR9G9	504191
1043552	A_23_P43726	NUP160	23279
1030809	A_24_P922606	NUP160	23279
1042956	A_23_P57370	HDHD5	27440
1024486	CUST_10552_PI416261804	HDHD5	27440
1013531	CUST_464_PI416379584	ZNF749	388567
1014020	CUST_455_PI416573500	ZNF749	388567
1029737	A_24_P97001	PRPF38A	84950
1045143	A_23_P410040	KCNH7	90134
1023664	CUST_11225_PI416261804	KCNH7	90134
1027077	A_32_P429687	TRIM72	493829
1035234	A_24_P281194	TRIM72	493829
1023814	CUST_11479_PI416261804	CLEC7A	64581
1036647	A_24_P227415	CLEC7A	64581
1037793	A_24_P192197	WRNIP1	56897
1023761	CUST_11518_PI416261804	WRNIP1	56897
1033410	A_24_P381962	AP1G1	164
1051137	A_23_P206788	AP1G1	164
1047700	A_23_P318208	AP1G1	164
1040133	A_24_P176255	GABPB1	2553
1058985	CUST_6989_PI416261804	GABPB1	2553
1058987	CUST_6985_PI416261804	GABPB1	2553
1049574	A_23_P257542	MYO1G	64005
1044003	A_23_P45087	ZNF107	51427
1036931	A_24_P209378	ZNF107	51427
1039227	A_24_P154914	ZNF107	51427
1047514	A_23_P342067	UHMK1	127933
1035741	A_24_P291133	UHMK1	127933
1036014	A_24_P249824	DYRK2	8445
1051944	A_23_P204048	DYRK2	8445
1032471	A_24_P56270	DYRK2	8445
1050041	A_23_P216282	ARHGEF10	9639
1035181	A_24_P283535	ARHGEF10	9639
1040984	CUST_87_PI416408490	ARHGEF10	9639
1037815	A_24_P191067	CLSTN1	22883
1050573	A_23_P211631	FBLN1	2192
1037674	A_24_P196528	CRB1	23418
1056886	A_23_P12357	CRB1	23418
1038025	A_24_P147407	STRADA	92335
1017958	CUST_16684_PI416261804	STRADA	92335
1015878	CUST_2261_PI416261804	HSD11B1L	374875
1043608	A_23_P501713	IL1F10	84639
1020965	CUST_13396_PI416261804	IL1F10	84639
1026977	A_32_P361185	MSS51	118490
1016839	CUST_1795_PI416261804	MSS51	118490
1045942	A_23_P38649	MC2R	4158
1058746	CUST_76_PI416383280	MC2R	4158
1050068	A_23_P215956	MYC	4609
1015478	CUST_29_PI416408490	MYC	4609
1033364	A_24_P38363	MYC	4609
1029869	A_24_P944144	DIDO1	11083
1042419	A_23_P6464	PLA2G6	8398
1017962	CUST_16677_PI416261804	PLA2G6	8398
1033097	A_24_P39211	ING1	3621
1045805	A_23_P379200	FMNL3	91010
1044710	A_23_P411922	PRPF40B	25766
1036610	A_24_P229350	FMNL3	91010
1018836	CUST_15400_PI416261804	SKINT1L	391037
1031721	A_24_P760960	SKINT1L	391037
1047659	A_23_P319270	CEP131	22994
1031803	A_24_P66522	CEP131	22994
1058725	CUST_68_PI416379584	NCMAP	400746
1010829	CUST_64_PI416573500	NCMAP	400746
1033064	A_24_P401855	FGF5	2250
1053470	A_23_P154929	BID	637
1037006	A_24_P187948	BID	637
1019981	CUST_1408_PI416261804	OR8U9	504190
1047300	A_23_P33723	CD163	9332
1019364	CUST_14783_PI416261804	CD163	9332
1017293	CUST_183_PI416379584	OR5AU1	390445
1016870	CUST_178_PI416573500	OR5AU1	390445
1017959	CUST_16683_PI416261804	STRADA	92335
1057764	A_23_P107763	ZNF266	10781
1034544	A_24_P335901	ZNF266	10781
1051656	A_23_P202361	HPS1	3257
1020374	CUST_14291_PI416261804	HPS1	3257
1036217	A_24_P239988	ITSN2	50618
1043647	A_23_P434347	ITSN2	50618
1031895	A_24_P59722	ITSN2	50618
1013036	CUST_5217_PI416261804	KRTAP5-3	387266
1034820	A_24_P323941	FAM209A	200232
1024424	CUST_8189_PI416261804	FAM209A	200232
1037790	A_24_P19228	GAMT	2593
1017853	CUST_16268_PI416261804	GAMT	2593
1017415	CUST_16772_PI416261804	BMF	90427
1017409	CUST_16778_PI416261804	BMF	90427
1055638	A_23_P134384	PHF14	9678
1036914	A_24_P21056	PHF14	9678
1010294	CUST_674_PI416261804	PHF14	9678
1043376	A_23_P48438	ADPRHL1	113622
1046474	A_23_P371145	ADPRHL1	113622
1012981	CUST_4881_PI416261804	ADPRHL1	113622
1048012	A_23_P307761	CABLES2	81928
1018891	CUST_1535_PI416261804	CABLES2	81928
1032870	A_24_P417407	ROPN1B	152015
1023316	CUST_1157_PI416261804	ROPN1B	152015
1034474	A_24_P357183	FTSJ1	24140
1024232	CUST_1062_PI416379584	OR5AR1	219493
1024958	CUST_1030_PI416573500	OR5AR1	219493
1029877	A_24_P943957	PIKFYVE	200576
1019431	CUST_14725_PI416261804	PIKFYVE	200576
1019432	CUST_14724_PI416261804	PIKFYVE	200576
1058735	CUST_6797_PI416261804	KCNJ4	3761
1049817	A_23_P21966	NSD1	64324
1056840	A_23_P124327	NSD1	64324
1031162	A_24_P8098	NSD1	64324
1030538	A_24_P918384	NSD1	64324
1017173	CUST_16900_PI416261804	BCL2	596
1020741	CUST_1388_PI416573500	BCL2	596
1055922	CUST_917_PI416379584	ACD	65057
1058194	CUST_938_PI416379584	CARMIL2	146206
1055235	CUST_908_PI416573500	CARMIL2	146206
1026242	A_32_P57810	RNF157	114804
1033373	A_24_P383459	RNF157	114804
1043233	A_23_P49033	SNX1	6642
1012692	CUST_5032_PI416261804	SNX1	6642
1012691	CUST_5033_PI416261804	SNX1	6642
1037570	A_24_P201125	ZNF510	22869
1052292	A_23_P169233	ZNF510	22869
1050655	CUST_888_PI416261804	MS4A3	932
1037085	A_24_P226198	RAD50	10111
1050100	A_23_P250404	RAD50	10111
1039264	A_23_P93881	SYPL1	6856
1038620	A_24_P141005	SYPL1	6856
1019019	CUST_152_PI416379584	OR8U8	504189
1023045	CUST_1207_PI416379584	CDKL4	344387
1022627	CUST_1168_PI416573500	CDKL4	344387
1015484	CUST_29_PI416379584	OR4F21	441308
1016209	CUST_245_PI416379584	OR5AN1	390195
1016298	CUST_238_PI416573500	OR5AN1	390195
1036293	A_24_P233786	NIBAN1	NA
1049939	A_23_P217832	NIBAN1	NA
1039590	A_23_P98844	ARHGEF25	115557
1035856	A_24_P289299	ARHGEF25	115557
1050192	A_23_P24311	ALDH3B2	222
1018509	CUST_15717_PI416261804	ALDH3B2	222
1046697	A_23_P352266	BCL2	596
1024844	CUST_110_PI416408490	BCL2	596
1038718	A_24_P103952	DGKZ	8525
1056540	A_23_P127627	DGKZ	8525
1050118	A_23_P250206	GCK	2645
1017181	CUST_16898_PI416261804	GCK	2645
1029745	A_24_P96593	EVI5	7813
1046868	A_23_P34942	EVI5	7813
1034085	A_24_P349039	ARHGAP31	57514
1012724	CUST_5462_PI416261804	ARHGAP31	57514
1056906	A_23_P123402	TRIM55	84675
1059831	CUST_9663_PI416261804	TRIM55	84675
1029643	A_32_P10396	WDFY3	23001
1046986	A_23_P345820	WDFY3	23001
1052893	A_23_P161909	MS4A3	932
1012421	CUST_5362_PI416261804	MS4A3	932
1011400	CUST_592_PI416408490	SNAP25	6616
1050703	A_23_P210756	SNAP25	6616
1018463	CUST_15765_PI416261804	SNAP25	6616
1015080	CUST_36_PI417507815	SLCO1B7	338821
1046064	A_23_P37231	OR11G2	390439
1016073	CUST_2155_PI416261804	OR11G2	390439
1015834	CUST_2295_PI416261804	OR5A1	219982
1041123	A_23_P75764	OR5A1	219982
1045442	A_23_P400984	PIKFYVE	200576
1056514	A_23_P127964	PRCP	5547
1014226	CUST_7781_PI416261804	PRCP	5547
1027569	A_32_P319200	GGTLC2	91227
1050850	A_23_P213920	GABRG2	2566
1045127	A_23_P410482	GABRG2	2566
1027301	A_32_P25514	GABRG2	2566
1056434	A_23_P121586	HERC3	8916
1013263	CUST_4836_PI416261804	HERC3	8916
1047620	A_23_P326852	CACNB2	783
1043603	A_23_P501754	CSF3	1440
1020819	CUST_14252_PI416261804	CSF3	1440
1049657	A_23_P251785	NAA16	79612
1028585	A_32_P156136	NAA16	79612
1016172	CUST_2061_PI416261804	NAA16	79612
1024587	CUST_1042_PI416261804	NAA16	79612
1057192	A_23_P115597	ANKRD26	22852
1038697	A_24_P136438	ANKRD26	22852
1030863	A_24_P85511	ANKRD26	22852
1043139	A_23_P502363	EYA1	2138
1019453	CUST_14700_PI416261804	EYA1	2138
1015894	CUST_225_PI416379584	ACTL10	170487
1030018	A_24_P938352	CPM	1368
1052721	A_23_P162668	CPM	1368
1016929	CUST_1743_PI416261804	OR4X2	119764
1033947	A_24_P349274	OR4X2	119764
1050292	A_23_P215913	CLU	1191
1036822	A_24_P238420	SPTBN4	57731
1012430	CUST_5354_PI416261804	SPTBN4	57731
1051290	A_23_P204998	FARP1	10160
1047979	A_23_P308763	FARP1	10160
1058811	CUST_755_PI416573500	FARP1	10160
1029999	A_24_P940166	PAPSS2	9060
1058074	A_23_P104493	PAPSS2	9060
1038491	A_24_P110558	IGIP	492311
1023387	CUST_11414_PI416261804	IGIP	492311
1051071	A_23_P207493	LUC7L3	51747
1052272	A_23_P200493	LBR	3930
1032053	A_24_P509177	BBIP1	92482
1031281	A_24_P743869	BBIP1	92482
1048971	A_23_P258862	PDCD4	27250
1060154	CUST_9934_PI416261804	MADD	8567
1032113	A_24_P49533	ZYG11B	79699
1027487	A_32_P224855	ZYG11B	79699
1029398	A_32_P113682	ZYG11B	79699
1044154	A_23_P426140	ZYG11B	79699
1015588	CUST_264_PI416379584	OR5M11	219487
1015656	CUST_256_PI416573500	OR5M11	219487
1012936	CUST_491_PI416379584	OR4X1	390113
1013300	CUST_481_PI416573500	OR4X1	390113
1034382	A_24_P362317	ADAR	103
1051810	A_23_P200439	ADAR	103
1041650	A_23_P69695	CISD2	493856
1020206	CUST_13776_PI416261804	CISD2	493856
1039952	A_23_P92410	CASP3	836
1020366	CUST_143_PI416408490	CASP3	836
1017090	CUST_17107_PI416261804	CASP3	836
1037058	A_24_P185624	SLC35C2	51006
1042122	A_23_P68452	SLC35C2	51006
1046910	A_23_P34804	NTRK1	4914
1035900	A_24_P265506	NTRK1	4914
1055051	A_23_P141044	ZNF688	146542
1013014	CUST_5236_PI416261804	ZNF688	146542
1013954	CUST_461_PI416379584	OR9K2	441639
1013562	CUST_452_PI416573500	OR9K2	441639
1015837	CUST_2292_PI416261804	OR4S1	256148
1055196	A_23_P13479	OR4S1	256148
1030231	A_24_P928361	NIN	51199
1031223	A_24_P756766	CDRT15	146822
1059374	CUST_72_PI416261804	CDRT15	146822
1028637	CUST_843_PI416379584	TMEM201	199953
1023676	CUST_816_PI416573500	TMEM201	199953
1056949	A_23_P122782	TCP1	6950
1050234	A_23_P23834	LGR6	59352
1050233	A_23_P23839	LGR6	59352
1014258	CUST_431_PI416408490	LGR6	59352
1037819	A_24_P167063	ZNF518A	9849
1046607	A_23_P35576	ZNF518A	9849
1034643	A_24_P330691	SUMO2	6613
1014706	CUST_782_PI416379584	HELT	391723
1042706	A_23_P54144	BMP4	652
1017965	CUST_16674_PI416261804	BMP4	652
1041477	A_23_P71328	MATN2	4147
1038045	A_24_P179225	MATN2	4147
1032038	A_24_P564576	C2CD4B	388125
1031597	A_24_P788878	C2CD4B	388125
1015320	CUST_340_PI416379584	OR4N5	390437
1015413	CUST_331_PI416573500	OR4N5	390437
1026306	A_32_P77098	TMEM200B	399474
1046807	A_23_P351	EPB41	2035
1053015	A_23_P160359	EPB41	2035
1044453	A_23_P41888	PHYKPL	85007
1010699	CUST_6491_PI416261804	PHYKPL	85007
1045179	A_23_P39602	NCOA1	8648
1017956	CUST_16687_PI416261804	NCOA1	8648
1049615	A_23_P257043	GEM	2669
1058954	CUST_744_PI416261804	GEM	2669
1047483	A_23_P329962	SUN3	256979
1021203	CUST_13547_PI416261804	SUN3	256979
1035985	A_24_P260699	RNF8	9025
1018032	CUST_16173_PI416261804	RNF8	9025
1036642	A_24_P227831	ABCC1	4363
1018206	CUST_15965_PI416261804	ABCC1	4363
1018199	CUST_15970_PI416261804	ABCC1	4363
1028219	A_32_P176819	CMAHP	8418
1046718	A_23_P351467	CMAHP	8418
1054087	A_23_P145507	EYA4	2070
1015640	CUST_258_PI416408490	EYA4	2070
1027626	A_32_P219620	EYA4	2070
1051628	A_23_P202672	RNH1	6050
1033256	A_24_P415601	RNH1	6050
1039282	A_23_P93629	TRIM24	8805
1011734	CUST_5718_PI416261804	TRIM24	8805
1014720	CUST_361_PI416379584	OR4K2	390431
1014804	CUST_352_PI416573500	OR4K2	390431
1014098	CUST_403_PI416379584	OR4N2	390429
1014169	CUST_394_PI416573500	OR4N2	390429
1055206	A_23_P134663	BAALC	79870
1054912	A_23_P135878	SPIRE1	56907
1011568	CUST_5879_PI416261804	SPIRE1	56907
1039895	A_23_P83558	KCNH6	81033
1038882	A_23_P94319	KBTBD11	9920
1015779	CUST_25_PI416383280	KBTBD11	9920
1047513	A_23_P34209	TTTY5	83863
1059402	CUST_7062_PI416261804	TTTY5	83863
1050540	A_23_P217341	MAGEB1	4112
1021943	CUST_12362_PI416261804	MAGEB1	4112
1049863	A_23_P218731	CRYZL1	9946
1030344	CUST_853_PI416261804	CRYZL1	9946
1037187	A_24_P221366	RPS15A	6210
1014409	CUST_385_PI416379584	ZNF280D	54816
1014513	CUST_376_PI416573500	ZNF280D	54816
1057310	A_23_P119418	URI1	8725
1016278	CUST_2394_PI416261804	URI1	8725
1050034	A_23_P216361	COL14A1	7373
1025816	A_32_P80850	COL14A1	7373
1036456	A_24_P254789	COL14A1	7373
1015616	CUST_260_PI416379584	OR4M1	441670
1015757	CUST_252_PI416573500	OR4M1	441670
1039717	A_23_P88643	OR4N4	283694
1019544	CUST_14489_PI416261804	SPHK1	8877
1044026	A_23_P501435	KAT14	57325
1016136	CUST_2079_PI416261804	KAT14	57325
1041841	A_23_P71889	ODF2	4957
1017148	CUST_16928_PI416261804	ODF2	4957
1042588	A_23_P55572	CLUL1	27098
1012549	CUST_5280_PI416261804	CLUL1	27098
1044251	A_23_P422667	TRIM17	51127
1053632	A_23_P157600	DDHD2	23259
1016785	CUST_1873_PI416261804	DDHD2	23259
1053655	A_23_P157352	MRPS33	51650
1058175	A_23_P103328	PTGER3	5733
1022449	CUST_12454_PI416261804	PTGER3	5733
1022450	CUST_12453_PI416261804	PTGER3	5733
1022446	CUST_12457_PI416261804	PTGER3	5733
1022445	CUST_12458_PI416261804	PTGER3	5733
1021877	CUST_12519_PI416261804	PTGER3	5733
1038642	A_24_P139816	MRPS21	54460
1040537	A_23_P86182	MRPS21	54460
1036543	A_24_P274072	PATJ	10207
1056265	A_23_P126100	PATJ	10207
1026025	A_32_P88958	PATJ	10207
1030308	A_24_P942454	PATJ	10207
1048220	A_23_P321034	PATJ	10207
1026054	A_32_P87568	ENAH	55740
1028018	A_32_P183022	ENAH	55740
1042826	A_23_P51397	ENAH	55740
1047270	A_23_P337767	ENAH	55740
1038813	A_23_P95165	SEMA4B	10509
1017992	CUST_16641_PI416261804	SEMA4B	10509
1058375	A_23_P102731	SMOX	54498
1017977	CUST_16659_PI416261804	SMOX	54498
1017975	CUST_16661_PI416261804	SMOX	54498
1013418	CUST_47_PI416379584	OR6C70	390327
1013743	CUST_44_PI416573500	OR6C70	390327
1015578	CUST_265_PI416379584	OR10A3	26496
1015649	CUST_257_PI416573500	OR10A3	26496
1039614	A_23_P98431	HMBS	3145
1018320	CUST_15950_PI416261804	HMBS	3145
1023645	CUST_1124_PI416379584	C22orf42	150297
1024065	CUST_1089_PI416573500	C22orf42	150297
1054851	A_23_P136870	MAGEA6	4105
1020924	CUST_13803_PI416261804	KCNJ16	3773
1037670	A_24_P196592	MMP28	79148
1054391	CUST_9049_PI416261804	MMP28	79148
1050592	A_23_P211428	SMTN	6525
1016554	CUST_2000_PI416261804	SMTN	6525
1010891	CUST_763_PI416261804	SMTN	6525
1042028	A_23_P63010	CERS2	29956
1012656	CUST_5059_PI416261804	CERS2	29956
1012805	CUST_5009_PI416261804	ADIG	149685
1026735	A_32_P423691	ADIG	149685
1047536	A_23_P341349	CAPN10	11132
1048563	A_23_P312217	CAPN10	11132
1044352	A_23_P43175	SEPTIN10	NA
1040059	A_23_P91168	SEPTIN10	NA
1054094	A_23_P145424	CEP162	22832
1034283	A_24_P337546	CEP162	22832
1056982	A_23_P122233	MRPL22	29093
1021406	CUST_12900_PI416261804	MRPL22	29093
1049653	A_23_P251815	TECRL	253017
1010756	CUST_6454_PI416261804	TECRL	253017
1015343	CUST_338_PI416379584	OR4M2	390538
1053691	A_23_P152804	NME1	4830
1035875	A_24_P28845	ZNF2	7549
1044373	A_23_P431310	RASGRP4	115727
1039622	A_23_P98345	SNX19	399979
1031136	A_24_P81695	SNX19	399979
1015430	CUST_33_PI416379584	OR6C75	390323
1015162	CUST_31_PI416573500	OR6C75	390323
1016197	CUST_205_PI416379584	OR51G2	81282
1016556	CUST_200_PI416573500	OR51G2	81282
1045117	A_23_P41066	RASSF1	11186
1037998	A_24_P148777	RASSF1	11186
1052515	A_23_P17673	DNMT3L	29947
1022150	CUST_12709_PI416261804	DNMT3L	29947
1034713	A_24_P32672	MRPL11	65003
1012839	CUST_4994_PI416261804	MRPL11	65003
1045053	A_23_P396917	JHY	79864
1026861	CUST_8341_PI416261804	JHY	79864
1054681	A_23_P13885	ATN1	1822
1036181	A_24_P24244	ATN1	1822
1054613	A_23_P139704	DUSP6	1848
1056973	A_23_P122439	BTN2A2	10385
1034281	A_24_P337592	BTN2A2	10385
1036020	A_24_P249072	BTN2A2	10385
1034141	A_24_P346210	BTN2A2	10385
1013542	CUST_463_PI416379584	RAB41	347517
1014037	CUST_454_PI416573500	RAB41	347517
1055563	A_23_P130648	GIPC1	10755
1019730	CUST_14936_PI416261804	GIPC1	10755
1013999	CUST_457_PI416379584	OR5D16	390144
1013601	CUST_448_PI416573500	OR5D16	390144
1016043	CUST_2178_PI416261804	OR51G1	79324
1058617	A_23_P105118	OR51G1	79324
1017345	CUST_180_PI416379584	OR4L1	122742
1016921	CUST_175_PI416573500	OR4L1	122742
1045054	A_23_P396867	HM13	81502
1010651	CUST_6821_PI416261804	HM13	81502
1043279	A_23_P48535	ARHGAP5	394
1023931	CUST_10999_PI416261804	ARHGAP5	394
1018555	CUST_16099_PI416261804	SLC26A6	65010
1051799	A_23_P200829	SRGAP2	23380
1045199	A_23_P395426	DIDO1	11083
1021945	CUST_12360_PI416261804	MAGEB1	4112
1029404	A_32_P113193	ZNF592	9640
1020630	CUST_1397_PI416261804	ZNF592	9640
1050893	A_23_P213431	GFM2	84340
1038670	A_24_P137582	GFM2	84340
1041558	A_23_P70409	POLR1C	9533
1012193	CUST_5541_PI416261804	POLR1C	9533
1042648	A_23_P54846	HERPUD1	9709
1018226	CUST_16413_PI416261804	HERPUD1	9709
1015186	CUST_308_PI416379584	OR1L1	26737
1015208	CUST_300_PI416573500	OR1L1	26737
1046197	A_23_P3663	MCRIP2	84331
1017820	CUST_163_PI416261804	MCRIP2	84331
1044930	A_23_P40347	HM13	81502
1058747	CUST_6792_PI416261804	HM13	81502
1027897	A_32_P196263	ADAMTS9	56999
1054451	A_23_P147423	ADAMTS9	56999
1046932	A_23_P347198	SP3	6670
1019773	CUST_14437_PI416261804	SP3	6670
1051694	A_23_P201979	CREM	1390
1037314	A_24_P171075	CREM	1390
1053590	A_23_P153236	CHMP2A	27243
1018898	CUST_15340_PI416261804	CHMP2A	27243
1050829	A_23_P214168	COL12A1	1303
1017007	CUST_198_PI416408490	COL12A1	1303
1035732	A_24_P291814	COL12A1	1303
1021332	CUST_1297_PI416261804	ELP5	23587
1048347	A_23_P305550	GPR35	2859
1017114	CUST_17083_PI416261804	CAPN10	11132
1031203	A_24_P79750	AKR1A1	10327
1031202	A_24_P79755	AKR1A1	10327
1042719	A_23_P5392	TP53I3	9540
1018374	CUST_15894_PI416261804	TP53I3	9540
1026747	A_32_P420009	ALS2CL	259173
1044512	A_23_P416705	ALS2CL	259173
1048673	A_23_P2960	AKT1	207
1017157	CUST_16917_PI416261804	AKT1	207
1017153	CUST_16922_PI416261804	AKT1	207
1018234	CUST_16406_PI416261804	HERPUD1	9709
1048167	A_23_P322196	NOM1	64434
1059673	CUST_951_PI416261804	OR1L4	254973
1039921	A_23_P83244	OR1L4	254973
1042709	A_23_P54088	OR4K17	390436
1022628	CUST_1168_PI416261804	OR4K17	390436
1040479	A_23_P86956	ADAMTS8	11095
1013100	CUST_5169_PI416261804	ADAMTS8	11095
1053914	A_23_P149427	CAPN9	10753
1021340	CUST_12962_PI416261804	CAPN9	10753
1060212	CUST_999_PI416379584	DGKK	139189
1059848	CUST_968_PI416573500	DGKK	139189
1027342	A_32_P24165	FANCD2	2177
1054728	A_23_P143994	FANCD2	2177
1019384	CUST_14776_PI416261804	FANCD2	2177
1053109	A_23_P164289	ELP5	23587
1017284	CUST_1833_PI416261804	ELP5	23587
1017296	CUST_1829_PI416261804	ELP5	23587
1033882	A_24_P353103	ZNF599	148103
1023394	CUST_11408_PI416261804	ZNF599	148103
1050997	A_23_P209032	ZNF302	55900
1036969	A_24_P190379	ZNF302	55900
1055204	A_23_P134693	PPP2CB	5516
1014259	CUST_431_PI416379584	OR6C4	341418
1014342	CUST_422_PI416573500	OR6C4	341418
1016047	CUST_2173_PI416261804	OR1L3	26735
1038854	A_23_P94647	OR1L3	26735
1016890	CUST_177_PI416379584	OR4K13	390433
1017048	CUST_172_PI416573500	OR4K13	390433
1027102	A_32_P352743	TAFA3	NA
1016220	CUST_244_PI416261804	TAFA3	NA
1012315	CUST_5504_PI416261804	KCNJ15	3772
1020982	CUST_1338_PI416573500	KLK3	354
1044619	A_23_P42435	DTNBP1	84062
1016228	CUST_243_PI416408490	DTNBP1	84062
1018480	CUST_15747_PI416261804	DTNBP1	84062
1029662	A_32_P102935	SPDYA	245711
1044175	A_23_P425579	SPDYA	245711
1036148	A_24_P244470	RNF41	10193
1039587	A_23_P98884	RNF41	10193
1046044	A_23_P372874	S100A13	6284
1010850	CUST_6382_PI416261804	S100A13	6284
1010836	CUST_6395_PI416261804	S100A13	6284
1033559	A_24_P399942	ATP11C	286410
1049662	A_23_P251730	ATP11C	286410
1015165	CUST_31_PI416379584	OR6C6	283365
1015477	CUST_29_PI416573500	OR6C6	283365
1030656	A_24_P912889	SELENOS	55829
1018816	CUST_15839_PI416261804	SELENOS	55829
1040404	A_23_P79911	PSMF1	9491
1038918	A_24_P122050	PSMF1	9491
1034740	A_24_P344510	KLK3	354
